datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,99845.29968261719,50031.900634765625,-0.0015470031738281653
2023-01-05 09:30:00-05:00,99655.50079345703,50031.900634765625,-0.0019009296357813676
2023-01-06 09:30:00-05:00,99771.19873046875,50031.900634765625,0.0011609789333306697
2023-01-07 09:30:00-05:00,99771.19873046875,50031.900634765625,0.0
2023-01-09 09:30:00-05:00,100780.0,50031.900634765625,0.010111147128306186
2023-01-10 09:30:00-05:00,100374.40063476562,50031.900634765625,-0.0040246017586265115
2023-01-11 09:30:00-05:00,101021.80206298828,50031.900634765625,0.006449865943193744
2023-01-12 09:30:00-05:00,101599.0023803711,50031.900634765625,0.0057136212737813885
2023-01-13 09:30:00-05:00,101202.5,50031.900634765625,-0.0039026208041555988
2023-01-14 09:30:00-05:00,101202.5,50031.900634765625,0.0
2023-01-17 09:30:00-05:00,101834.30206298828,50031.900634765625,0.00624294916615975
2023-01-18 09:30:00-05:00,101903.20190429688,50031.900634765625,0.0006765877500292117
2023-01-19 09:30:00-05:00,100648.69873046875,50031.900634765625,-0.012310733621562764
2023-01-20 09:30:00-05:00,100744.90142822266,50031.900634765625,0.0009558265428899482
2023-01-21 09:30:00-05:00,100744.90142822266,50031.900634765625,0.0
2023-01-23 09:30:00-05:00,101605.50079345703,50031.900634765625,0.008542361479677796
2023-01-24 09:30:00-05:00,101886.30126953125,50031.900634765625,0.0027636345855430733
2023-01-25 09:30:00-05:00,101505.40222167969,50031.900634765625,-0.0037384716404997853
2023-01-26 09:30:00-05:00,102438.80126953125,50031.900634765625,0.009195560309323225
2023-01-27 09:30:00-05:00,102507.70111083984,50031.900634765625,0.000672595153933031
2023-01-28 09:30:00-05:00,102507.70111083984,50031.900634765625,0.0
2023-01-30 09:30:00-05:00,102395.89904785156,50031.900634765625,-0.0010906698889616706
2023-01-31 09:30:00-05:00,102178.80126953125,50031.900634765625,-0.002120180401159022
2023-02-01 09:30:00-05:00,102709.19952392578,50031.900634765625,0.005190883508169319
2023-02-02 09:30:00-05:00,103963.69873046875,50031.900634765625,0.012214088050123806
2023-02-03 09:30:00-05:00,103538.6001586914,50031.900634765625,-0.004088913505082559
2023-02-04 09:30:00-05:00,103538.6001586914,50031.900634765625,0.0
2023-02-06 09:30:00-05:00,103304.60174560547,50031.900634765625,-0.0022600113651072284
2023-02-07 09:30:00-05:00,103185.0,50031.900634765625,-0.001157758159699318
2023-02-08 09:30:00-05:00,103738.80126953125,50031.900634765625,0.005367071469024154
2023-02-09 09:30:00-05:00,103905.20111083984,50031.900634765625,0.001604027030120081
2023-02-10 09:30:00-05:00,102793.69873046875,50031.900634765625,-0.01069727375038143
2023-02-11 09:30:00-05:00,102793.69873046875,50031.900634765625,0.0
2023-02-13 09:30:00-05:00,103165.50079345703,50031.900634765625,0.003616973292917214
2023-02-14 09:30:00-05:00,103493.09936523438,50031.900634765625,0.003175466306640784
2023-02-15 09:30:00-05:00,103377.40142822266,50031.900634765625,-0.001117928999337603
2023-02-16 09:30:00-05:00,103174.60174560547,50031.900634765625,-0.0019617409590044765
2023-02-17 09:30:00-05:00,102819.70031738281,50031.900634765625,-0.0034398138904158104
2023-02-18 09:30:00-05:00,102819.70031738281,50031.900634765625,0.0
2023-02-21 09:30:00-05:00,102429.70031738281,50031.900634765625,-0.0037930474295894134
2023-02-22 09:30:00-05:00,101969.49920654297,50031.900634765625,-0.004492848357594448
2023-02-23 09:30:00-05:00,102234.70031738281,50031.900634765625,0.0026007885976047085
2023-02-24 09:30:00-05:00,101436.5023803711,50031.900634765625,-0.007807505030422601
2023-02-25 09:30:00-05:00,101436.5023803711,50031.900634765625,0.0
2023-02-27 09:30:00-05:00,102015.0,50031.900634765625,0.0057030517225409305
2023-02-28 09:30:00-05:00,101671.80206298828,50031.900634765625,-0.0033641909230183176
2023-03-01 09:30:00-05:00,101435.20111083984,50031.900634765625,-0.0023271049332032057
2023-03-02 09:30:00-05:00,101080.29968261719,50031.900634765625,-0.003498799473319436
2023-03-03 09:30:00-05:00,101994.19952392578,50031.900634765625,0.009041325007723033
2023-03-04 09:30:00-05:00,101994.19952392578,50031.900634765625,0.0
2023-03-06 09:30:00-05:00,102688.39904785156,50031.900634765625,0.0068062647402113985
2023-03-07 09:30:00-05:00,102606.5023803711,50031.900634765625,-0.000797525993586734
2023-03-08 09:30:00-05:00,101822.6025390625,50031.900634765625,-0.007639865146193303
2023-03-09 09:30:00-05:00,101998.09936523438,50031.900634765625,0.0017235547098155557
2023-03-10 09:30:00-05:00,100860.59936523438,50031.900634765625,-0.011152168590189526
2023-03-11 09:30:00-05:00,100860.59936523438,50031.900634765625,0.0
2023-03-13 09:30:00-04:00,100796.90063476562,50031.900634765625,-0.0006315521707151994
2023-03-14 09:30:00-04:00,100197.6025390625,50031.900634765625,-0.005945600429468234
2023-03-15 09:30:00-04:00,100318.50158691406,50031.900634765625,0.0012066061940396722
2023-03-16 09:30:00-04:00,101150.50079345703,50031.900634765625,0.00829357689141852
2023-03-17 09:30:00-04:00,101150.50079345703,50031.900634765625,0.0
2023-03-18 09:30:00-04:00,101150.50079345703,50031.900634765625,0.0
2023-03-20 09:30:00-04:00,101673.09936523438,50031.900634765625,0.005166544581370447
2023-03-21 09:30:00-04:00,101866.80206298828,50031.900634765625,0.0019051518933053124
2023-03-22 09:30:00-04:00,101393.6001586914,50031.900634765625,-0.0046453004778168605
2023-03-23 09:30:00-04:00,100971.1001586914,50031.900634765625,-0.00416692966162302
2023-03-24 09:30:00-04:00,100971.1001586914,50031.900634765625,0.0
2023-03-25 09:30:00-04:00,100971.1001586914,50031.900634765625,0.0
2023-03-27 09:30:00-04:00,101481.99920654297,50031.900634765625,0.00505985422609645
2023-03-28 09:30:00-04:00,102022.79968261719,50031.900634765625,0.0053290285991858255
2023-03-29 09:30:00-04:00,102563.6001586914,50031.900634765625,0.005300780587835119
2023-03-30 09:30:00-04:00,102637.70111083984,50031.900634765625,0.0007224878225198239
2023-03-31 09:30:00-04:00,102637.70111083984,50031.900634765625,0.0
2023-04-01 09:30:00-04:00,102637.70111083984,50031.900634765625,0.0
2023-04-03 09:30:00-04:00,103542.5,50031.900634765625,0.008815463317743744
2023-04-04 09:30:00-04:00,103060.20111083984,50031.900634765625,-0.004657979951808722
2023-04-05 09:30:00-04:00,102911.99920654297,50031.900634765625,-0.0014380129545592535
2023-04-06 09:30:00-04:00,102911.99920654297,50031.900634765625,0.0
2023-04-07 09:30:00-04:00,102911.99920654297,50031.900634765625,0.0
2023-04-10 09:30:00-04:00,103365.70190429688,50031.900634765625,0.004408647205884408
2023-04-11 09:30:00-04:00,103575.0,50031.900634765625,0.0020248311755954873
2023-04-12 09:30:00-04:00,103225.29968261719,50031.900634765625,-0.0033763004333363655
2023-04-13 09:30:00-04:00,103697.20031738281,50031.900634765625,0.0045715598425633
2023-04-14 09:30:00-04:00,103697.20031738281,50031.900634765625,0.0
2023-04-15 09:30:00-04:00,103697.20031738281,50031.900634765625,0.0
2023-04-17 09:30:00-04:00,104057.29888916016,50031.900634765625,0.0034725968557993703
2023-04-18 09:30:00-04:00,103620.50079345703,50031.900634765625,-0.004197668980129854
2023-04-19 09:30:00-04:00,103489.19952392578,50031.900634765625,-0.0012671360254566943
2023-04-20 09:30:00-04:00,103616.60095214844,50031.900634765625,0.0012310601377605312
2023-04-21 09:30:00-04:00,103616.60095214844,50031.900634765625,0.0
2023-04-22 09:30:00-04:00,103616.60095214844,50031.900634765625,0.0
2023-04-24 09:30:00-04:00,103407.29888916016,50031.900634765625,-0.002019966502133541
2023-04-25 09:30:00-04:00,102905.50079345703,50031.900634765625,-0.004852637106796398
2023-04-26 09:30:00-04:00,102941.90063476562,50031.900634765625,0.0003537210453079531
2023-04-27 09:30:00-04:00,103525.59936523438,50031.900634765625,0.005670176350635714
2023-04-28 09:30:00-04:00,103525.59936523438,50031.900634765625,0.0
2023-04-29 09:30:00-04:00,103525.59936523438,50031.900634765625,0.0
2023-05-01 09:30:00-04:00,103951.99920654297,50031.900634765625,0.004118786502305349
2023-05-02 09:30:00-04:00,103508.69873046875,50031.900634765625,-0.0042644728284005895
2023-05-03 09:30:00-04:00,102932.79968261719,50031.900634765625,-0.005563774396885934
2023-05-04 09:30:00-04:00,103190.20111083984,50031.900634765625,0.0025006745081872506
2023-05-05 09:30:00-04:00,103190.20111083984,50031.900634765625,0.0
2023-05-06 09:30:00-04:00,103190.20111083984,50031.900634765625,0.0
2023-05-08 09:30:00-04:00,103478.80126953125,50031.900634765625,0.0027967787210863015
2023-05-09 09:30:00-04:00,103836.30126953125,50031.900634765625,0.003454813890516828
2023-05-10 09:30:00-04:00,103585.40222167969,50031.900634765625,-0.0024162941551654216
2023-05-11 09:30:00-04:00,103776.5023803711,50031.900634765625,0.00184485607617213
2023-05-12 09:30:00-04:00,103776.5023803711,50031.900634765625,0.0
2023-05-13 09:30:00-04:00,103776.5023803711,50031.900634765625,0.0
2023-05-15 09:30:00-04:00,103573.69873046875,50031.900634765625,-0.0019542347761828394
2023-05-16 09:30:00-04:00,103637.40142822266,50031.900634765625,0.0006150470489585391
2023-05-17 09:30:00-04:00,103968.8998413086,50031.900634765625,0.00319863686774835
2023-05-18 09:30:00-04:00,104654.0023803711,50031.900634765625,0.006589494936545481
2023-05-19 09:30:00-04:00,104654.0023803711,50031.900634765625,0.0
2023-05-20 09:30:00-04:00,104654.0023803711,50031.900634765625,0.0
2023-05-22 09:30:00-04:00,104252.29888916016,50031.900634765625,-0.0038383958766423643
2023-05-23 09:30:00-04:00,103646.5023803711,50031.900634765625,-0.0058108695467055105
2023-05-24 09:30:00-04:00,103948.09936523438,50031.900634765625,0.002909861673445091
2023-05-25 09:30:00-04:00,104024.79888916016,50031.900634765625,0.0007378636492072488
2023-05-26 09:30:00-04:00,104024.79888916016,50031.900634765625,0.0
2023-05-27 09:30:00-04:00,104024.79888916016,50031.900634765625,0.0
2023-05-30 09:30:00-04:00,104408.30047607422,50031.900634765625,0.0036866361772320833
2023-05-31 09:30:00-04:00,104383.6001586914,50031.900634765625,-0.00023657426919299063
2023-06-01 09:30:00-04:00,105216.90063476562,50031.900634765625,0.007983059358054101
2023-06-02 09:30:00-04:00,105216.90063476562,50031.900634765625,0.0
2023-06-03 09:30:00-04:00,105216.90063476562,50031.900634765625,0.0
2023-06-05 09:30:00-04:00,105499.0023803711,50031.900634765625,0.0026811447961645474
2023-06-06 09:30:00-04:00,105729.10095214844,50031.900634765625,0.0021810497406196117
2023-06-07 09:30:00-04:00,105492.5,50031.900634765625,-0.002237803499866353
2023-06-08 09:30:00-04:00,105926.69952392578,50031.900634765625,0.004115927899384086
2023-06-09 09:30:00-04:00,105926.69952392578,50031.900634765625,0.0
2023-06-10 09:30:00-04:00,105926.69952392578,50031.900634765625,0.0
2023-06-12 09:30:00-04:00,106623.50158691406,50031.900634765625,0.006578153252390306
2023-06-13 09:30:00-04:00,106843.20190429688,50031.900634765625,0.002060524313241885
2023-06-14 09:30:00-04:00,106754.79888916016,50031.900634765625,-0.0008274088904215438
2023-06-15 09:30:00-04:00,107624.49920654297,50031.900634765625,0.008146709341711134
2023-06-16 09:30:00-04:00,107624.49920654297,50031.900634765625,0.0
2023-06-17 09:30:00-04:00,107624.49920654297,50031.900634765625,0.0
2023-06-20 09:30:00-04:00,106732.70111083984,50031.900634765625,-0.008286199724764076
2023-06-21 09:30:00-04:00,106445.40222167969,50031.900634765625,-0.0026917606897421953
2023-06-22 09:30:00-04:00,106312.79968261719,50031.900634765625,-0.001245732894938456
2023-06-23 09:30:00-04:00,106312.79968261719,50031.900634765625,0.0
2023-06-24 09:30:00-04:00,106312.79968261719,50031.900634765625,0.0
2023-06-26 09:30:00-04:00,106237.40142822266,50031.900634765625,-0.0007092114460311993
2023-06-27 09:30:00-04:00,106588.39904785156,50031.900634765625,0.0033038987673852382
2023-06-28 09:30:00-04:00,106706.69952392578,50031.900634765625,0.0011098813485426184
2023-06-29 09:30:00-04:00,107419.10095214844,50031.900634765625,0.006676257736403235
2023-06-30 09:30:00-04:00,107419.10095214844,50031.900634765625,0.0
2023-07-01 09:30:00-04:00,107419.10095214844,50031.900634765625,0.0
2023-07-03 09:30:00-04:00,107611.5023803711,50031.900634765625,0.001791128640225459
2023-07-04 09:30:00-04:00,107480.20111083984,50031.900634765625,-0.0012201415892061362
2023-07-05 09:30:00-04:00,107156.5023803711,50031.900634765625,-0.003011705664142994
2023-07-06 09:30:00-04:00,107053.80126953125,50031.900634765625,-0.0009584216408565771
2023-07-07 09:30:00-04:00,107053.80126953125,50031.900634765625,0.0
2023-07-08 09:30:00-04:00,107053.80126953125,50031.900634765625,0.0
2023-07-10 09:30:00-04:00,107290.40222167969,50031.900634765625,0.0022101125727682636
2023-07-11 09:30:00-04:00,108062.6025390625,50031.900634765625,0.007197291662560001
2023-07-12 09:30:00-04:00,108258.8998413086,50031.900634765625,0.001816514664961355
2023-07-13 09:30:00-04:00,108594.30206298828,50031.900634765625,0.0030981491791559623
2023-07-14 09:30:00-04:00,108594.30206298828,50031.900634765625,0.0
2023-07-15 09:30:00-04:00,108594.30206298828,50031.900634765625,0.0
2023-07-17 09:30:00-04:00,108596.90063476562,50031.900634765625,2.3929172414893785e-05
2023-07-18 09:30:00-04:00,109183.20190429688,50031.900634765625,0.005398876635559935
2023-07-19 09:30:00-04:00,109074.0023803711,50031.900634765625,-0.0010001494920574006
2023-07-20 09:30:00-04:00,109046.69952392578,50031.900634765625,-0.00025031497744165687
2023-07-21 09:30:00-04:00,109046.69952392578,50031.900634765625,0.0
2023-07-22 09:30:00-04:00,109046.69952392578,50031.900634765625,0.0
2023-07-24 09:30:00-04:00,109041.5023803711,50031.900634765625,-4.765979692533673e-05
2023-07-25 09:30:00-04:00,109113.00079345703,50031.900634765625,0.000655699082689809
2023-07-26 09:30:00-04:00,109704.49920654297,50031.900634765625,0.005420971000564823
2023-07-27 09:30:00-04:00,109296.30126953125,50031.900634765625,-0.003720886016198799
2023-07-28 09:30:00-04:00,109296.30126953125,50031.900634765625,0.0
2023-07-29 09:30:00-04:00,109296.30126953125,50031.900634765625,0.0
2023-07-31 09:30:00-04:00,109346.99920654297,50031.900634765625,0.00046385775568658083
2023-08-01 09:30:00-04:00,108954.40063476562,50031.900634765625,-0.003590391822602901
2023-08-02 09:30:00-04:00,108277.10174560547,50031.900634765625,-0.0062163518427362785
2023-08-03 09:30:00-04:00,108625.50079345703,50031.900634765625,0.003217661372855396
2023-08-04 09:30:00-04:00,108625.50079345703,50031.900634765625,0.0
2023-08-05 09:30:00-04:00,108625.50079345703,50031.900634765625,0.0
2023-08-07 09:30:00-04:00,108282.29888916016,50031.900634765625,-0.003159496635596115
2023-08-08 09:30:00-04:00,108405.80047607422,50031.900634765625,0.0011405519478349113
2023-08-09 09:30:00-04:00,108296.60095214844,50031.900634765625,-0.0010073217802573087
2023-08-10 09:30:00-04:00,107748.00079345703,50031.900634765625,-0.0050657190887626324
2023-08-11 09:30:00-04:00,107748.00079345703,50031.900634765625,0.0
2023-08-12 09:30:00-04:00,107748.00079345703,50031.900634765625,0.0
2023-08-14 09:30:00-04:00,108046.99920654297,50031.900634765625,0.0027749787549107285
2023-08-15 09:30:00-04:00,107551.69952392578,50031.900634765625,-0.0045841132678786645
2023-08-16 09:30:00-04:00,107382.70111083984,50031.900634765625,-0.0015713225716934565
2023-08-17 09:30:00-04:00,106370.0,50031.900634765625,-0.009430765853007728
2023-08-18 09:30:00-04:00,106370.0,50031.900634765625,0.0
2023-08-19 09:30:00-04:00,106370.0,50031.900634765625,0.0
2023-08-21 09:30:00-04:00,107385.29968261719,50031.900634765625,0.00954498150434513
2023-08-22 09:30:00-04:00,107134.40063476562,50031.900634765625,-0.0023364375626190315
2023-08-23 09:30:00-04:00,107841.60095214844,50031.900634765625,0.006601057299921331
2023-08-24 09:30:00-04:00,107060.29968261719,50031.900634765625,-0.007244896798944356
2023-08-25 09:30:00-04:00,107060.29968261719,50031.900634765625,0.0
2023-08-26 09:30:00-04:00,107060.29968261719,50031.900634765625,0.0
2023-08-28 09:30:00-04:00,107576.3998413086,50031.900634765625,0.004820649299706714
2023-08-29 09:30:00-04:00,108468.20190429688,50031.900634765625,0.008289941514159516
2023-08-30 09:30:00-04:00,108746.3998413086,50031.900634765625,0.002564787948242886
2023-08-31 09:30:00-04:00,108944.0023803711,50031.900634765625,0.0018170949967157846
2023-09-01 09:30:00-04:00,108944.0023803711,50031.900634765625,0.0
2023-09-02 09:30:00-04:00,108944.0023803711,50031.900634765625,0.0
2023-09-05 09:30:00-04:00,108323.8998413086,50031.900634765625,-0.005691938294110521
2023-09-06 09:30:00-04:00,107636.19873046875,50031.900634765625,-0.006348563076544522
2023-09-07 09:30:00-04:00,107868.8998413086,50031.900634765625,0.0021619224162918727
2023-09-08 09:30:00-04:00,107868.8998413086,50031.900634765625,0.0
2023-09-09 09:30:00-04:00,107868.8998413086,50031.900634765625,0.0
2023-09-11 09:30:00-04:00,108135.40222167969,50031.900634765625,0.0024706136871994744
2023-09-12 09:30:00-04:00,108040.50079345703,50031.900634765625,-0.000877616638703671
2023-09-13 09:30:00-04:00,108411.00158691406,50031.900634765625,0.003429276898348821
2023-09-14 09:30:00-04:00,108160.1025390625,50031.900634765625,-0.0023143319790327466
2023-09-15 09:30:00-04:00,108160.1025390625,50031.900634765625,0.0
2023-09-16 09:30:00-04:00,108160.1025390625,50031.900634765625,0.0
2023-09-18 09:30:00-04:00,107580.29968261719,50031.900634765625,-0.005360598250504722
2023-09-19 09:30:00-04:00,107753.20190429688,50031.900634765625,0.001607192229337473
2023-09-20 09:30:00-04:00,106672.90222167969,50031.900634765625,-0.010025685209583579
2023-09-21 09:30:00-04:00,106250.40222167969,50031.900634765625,-0.003960705963750644
2023-09-22 09:30:00-04:00,106250.40222167969,50031.900634765625,0.0
2023-09-23 09:30:00-04:00,106250.40222167969,50031.900634765625,0.0
2023-09-25 09:30:00-04:00,105813.6001586914,50031.900634765625,-0.004111062676985799
2023-09-26 09:30:00-04:00,105553.6001586914,50031.900634765625,-0.002457151061962426
2023-09-27 09:30:00-04:00,105344.30206298828,50031.900634765625,-0.001982860796680197
2023-09-28 09:30:00-04:00,106149.0023803711,50031.900634765625,0.007638764523796082
2023-09-29 09:30:00-04:00,106149.0023803711,50031.900634765625,0.0
2023-09-30 09:30:00-04:00,106149.0023803711,50031.900634765625,0.0
2023-10-02 09:30:00-04:00,105289.70031738281,50031.900634765625,-0.00809524389036731
2023-10-03 09:30:00-04:00,104901.00158691406,50031.900634765625,-0.0036917070643858185
2023-10-04 09:30:00-04:00,105198.69873046875,50031.900634765625,0.0028378865697296085
2023-10-05 09:30:00-04:00,104888.00079345703,50031.900634765625,-0.002953438975588085
2023-10-06 09:30:00-04:00,104888.00079345703,50031.900634765625,0.0
2023-10-07 09:30:00-04:00,104888.00079345703,50031.900634765625,0.0
2023-10-09 09:30:00-04:00,106314.10095214844,50031.900634765625,0.013596409006781052
2023-10-10 09:30:00-04:00,106665.1025390625,50031.900634765625,0.003301552510631245
2023-10-11 09:30:00-04:00,106835.40222167969,50031.900634765625,0.0015965829363433492
2023-10-12 09:30:00-04:00,106609.19952392578,50031.900634765625,-0.0021173009419157562
2023-10-13 09:30:00-04:00,106609.19952392578,50031.900634765625,0.0
2023-10-14 09:30:00-04:00,106609.19952392578,50031.900634765625,0.0
2023-10-16 09:30:00-04:00,106297.20031738281,50031.900634765625,-0.0029265692635929152
2023-10-17 09:30:00-04:00,106476.60095214844,50031.900634765625,0.0016877268096429088
2023-10-18 09:30:00-04:00,106055.40222167969,50031.900634765625,-0.003955786780402981
2023-10-19 09:30:00-04:00,105409.30206298828,50031.900634765625,-0.006092100403720213
2023-10-20 09:30:00-04:00,105409.30206298828,50031.900634765625,0.0
2023-10-21 09:30:00-04:00,105409.30206298828,50031.900634765625,0.0
2023-10-23 09:30:00-04:00,104976.3998413086,50031.900634765625,-0.004106869253540868
2023-10-24 09:30:00-04:00,104877.6025390625,50031.900634765625,-0.000941138221499771
2023-10-25 09:30:00-04:00,104170.40222167969,50031.900634765625,-0.006743101484603553
2023-10-26 09:30:00-04:00,103876.60095214844,50031.900634765625,-0.0028203910445313563
2023-10-27 09:30:00-04:00,103876.60095214844,50031.900634765625,0.0
2023-10-28 09:30:00-04:00,103876.60095214844,50031.900634765625,0.0
2023-10-30 09:30:00-04:00,104135.29968261719,50031.900634765625,0.002490442776308388
2023-10-31 09:30:00-04:00,104527.90222167969,50031.900634765625,0.0037701196449144714
2023-11-01 09:30:00-04:00,105487.29888916016,50031.900634765625,0.009178378663390774
2023-11-02 09:30:00-04:00,106340.1025390625,50031.900634765625,0.008084420199235831
2023-11-03 09:30:00-04:00,106340.1025390625,50031.900634765625,0.0
2023-11-04 09:30:00-04:00,106340.1025390625,50031.900634765625,0.0
2023-11-06 09:30:00-05:00,106643.00079345703,50031.900634765625,0.0028483915960422213
2023-11-07 09:30:00-05:00,106671.60095214844,50031.900634765625,0.000268185989503511
2023-11-08 09:30:00-05:00,106913.39904785156,50031.900634765625,0.002266752289689533
2023-11-09 09:30:00-05:00,107027.79968261719,50031.900634765625,0.0010700308453799323
2023-11-10 09:30:00-05:00,106709.30206298828,50031.900634765625,-0.0029758401141889435
2023-11-11 09:30:00-05:00,106709.30206298828,50031.900634765625,0.0
2023-11-13 09:30:00-05:00,107131.80206298828,50031.900634765625,0.003959354918754876
2023-11-14 09:30:00-05:00,108053.50158691406,50031.900634765625,0.008603416596911773
2023-11-15 09:30:00-05:00,108546.19873046875,50031.900634765625,0.004559751755554009
2023-11-16 09:30:00-05:00,108430.50079345703,50031.900634765625,-0.0010658865843751197
2023-11-17 09:30:00-05:00,108563.09936523438,50031.900634765625,0.0012228899692157125
2023-11-18 09:30:00-05:00,108563.09936523438,50031.900634765625,0.0
2023-11-20 09:30:00-05:00,108600.80047607422,50031.900634765625,0.00034727371510467897
2023-11-21 09:30:00-05:00,108945.29968261719,50031.900634765625,0.00317216084073757
2023-11-22 09:30:00-05:00,109179.30206298828,50031.900634765625,0.0021478887207873054
2023-11-23 09:30:00-05:00,109179.30206298828,50031.900634765625,0.0
2023-11-24 09:30:00-05:00,109191.00158691406,50031.900634765625,0.00010715880853529036
2023-11-25 09:30:00-05:00,109191.00158691406,50031.900634765625,0.0
2023-11-27 09:30:00-05:00,109136.3998413086,50031.900634765625,-0.0005000571916359275
2023-11-28 09:30:00-05:00,109062.29888916016,50031.900634765625,-0.0006789755961914556
2023-11-29 09:30:00-05:00,109461.3998413086,50031.900634765625,0.003659385105700297
2023-11-30 09:30:00-05:00,109244.30206298828,50031.900634765625,-0.0019833272608887897
2023-12-01 09:30:00-05:00,109281.99920654297,50031.900634765625,0.000345071942818187
2023-12-02 09:30:00-05:00,109281.99920654297,50031.900634765625,0.0
2023-12-04 09:30:00-05:00,109259.90142822266,50031.900634765625,-0.00020220876705001611
2023-12-05 09:30:00-05:00,109215.70190429688,50031.900634765625,-0.00040453563794229375
2023-12-06 09:30:00-05:00,109677.20031738281,50031.900634765625,0.004225568348133146
2023-12-07 09:30:00-05:00,109430.20111083984,50031.900634765625,-0.0022520560866634565
2023-12-08 09:30:00-05:00,109501.69952392578,50031.900634765625,0.0006533700236328599
2023-12-09 09:30:00-05:00,109501.69952392578,50031.900634765625,0.0
2023-12-11 09:30:00-05:00,109993.61987304688,109993.61987304688,0.004492353554874429
2023-12-12 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-13 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-14 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-15 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-16 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-18 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-19 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-20 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-21 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-22 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-23 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-26 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-27 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-28 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-29 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
2023-12-30 09:30:00-05:00,109993.61987304688,109993.61987304688,0.0
